0,1,2,3,4,5,time,classifier,pseudotime
0.032639742,0.11602493,0.0022159815,0.5557459,0.28628027,0.007093092,107,c1,0.6886268
0.03393281,0.10230131,0.0020220608,0.52772313,0.32702404,0.0069966447,109,c1,0.6982267
0.03978696,0.115727134,0.0021348542,0.5240022,0.30982798,0.00852087,111,c1,0.69959027
0.04722939,0.1295497,0.002481955,0.5307601,0.27806246,0.011916437,113,c1,0.70303184
0.2703513,3.6065227e-05,0.6957977,0.00046589779,0.01260657,0.02074252,1,c2,0.33379212
0.56090087,6.847395e-05,0.3568366,0.0015107257,0.017019087,0.06366432,3,c2,0.36385068
0.6740964,0.00031158826,0.09380921,0.004782631,0.006683897,0.22031628,5,c2,0.38257623
0.5925648,0.0008317254,0.035696805,0.007300554,0.0016441785,0.3619619,7,c2,0.39932215
0.75152415,0.0018795155,0.056961916,0.0083179865,0.0011481235,0.1801683,9,c2,0.40907484
0.89459956,0.002552199,0.018005813,0.005765806,0.00064654474,0.078430064,11,c2,0.4179559
0.94520175,0.0040320293,0.006512233,0.018191082,0.0006541632,0.025408778,13,c2,0.42743686
0.9466289,0.0063668247,0.0037356047,0.0320665,0.00055894535,0.010643306,15,c2,0.43130544
0.89664596,0.014193279,0.0039002826,0.079306655,0.0005127289,0.0054410365,17,c2,0.44602007
0.9483768,0.009442137,0.0025823854,0.03632948,0.00047630654,0.002792945,19,c2,0.45465595
0.9063587,0.01660016,0.0024996754,0.07189622,0.00041851104,0.0022267434,21,c2,0.47799823
0.786781,0.039846536,0.0036534911,0.16775922,0.00032458844,0.0016352299,23,c2,0.49376398
0.8810559,0.028797187,0.0024858785,0.08605208,0.00028421497,0.001324835,25,c2,0.50393045
0.87740886,0.026539873,0.0020793127,0.09262263,0.00029446508,0.0010548212,27,c2,0.5226173
0.8727246,0.02692377,0.001763241,0.09731018,0.0002793621,0.0009988613,29,c2,0.5275566
0.8796101,0.024377743,0.0016056193,0.0933582,0.00025296616,0.0007952718,31,c2,0.5362405
0.92295,0.015288316,0.0011640125,0.059748355,0.00023761854,0.00061169383,33,c2,0.54746187
0.9162467,0.01616767,0.0011387839,0.06572592,0.00022899517,0.00049187744,35,c2,0.56884885
0.7875372,0.03965834,0.0015258713,0.17052962,0.0002555707,0.0004933052,37,c2,0.5749665
0.6660311,0.06335383,0.0016638316,0.26824382,0.00026984923,0.00043759705,39,c2,0.58516747
0.65572953,0.056713156,0.0013040631,0.28555557,0.00033682093,0.00036092338,41,c2,0.5957076
0.7899396,0.03552798,0.0009587387,0.17292951,0.0003005124,0.0003437323,43,c2,0.6013746
0.892476,0.019001147,0.00062660786,0.087334,0.0002526942,0.00030946397,45,c2,0.6182356
0.7692516,0.040644147,0.0010425665,0.18857358,0.00021878855,0.0002693705,47,c2,0.6256511
0.8562729,0.03396914,0.0007265634,0.10852226,0.00020716514,0.00030198184,49,c2,0.62892306
0.9441019,0.019709047,0.00038953917,0.03530276,0.00016340456,0.00033341587,51,c2,0.63572353
0.9751839,0.012243888,0.00021120431,0.01187405,0.00012901898,0.0003579188,53,c2,0.63723415
0.98746526,0.006910495,0.00012660731,0.005056159,0.000111097615,0.00033043607,55,c2,0.64094335
0.9758493,0.016271824,0.00011245266,0.0070754085,8.986069e-05,0.00060131104,57,c2,0.64444077
0.9827776,0.012716716,7.48548e-05,0.00373227,7.7590186e-05,0.00062101195,59,c2,0.6473318
0.9911844,0.006614651,4.9918843e-05,0.0015758383,7.3070296e-05,0.00050214544,61,c2,0.64887655
0.9941356,0.004457553,3.7032463e-05,0.0008596698,6.9480055e-05,0.0004407436,63,c2,0.650911
0.99627656,0.0028073909,2.9012634e-05,0.00046407996,6.717898e-05,0.00035575422,65,c2,0.6527983
0.99735814,0.0019598994,2.4703442e-05,0.00029044505,6.557623e-05,0.000301193,67,c2,0.6544877
0.99803275,0.0014179711,2.2599193e-05,0.00020224093,6.4515494e-05,0.00025987497,69,c2,0.6558261
0.9984561,0.0010908537,2.1769438e-05,0.0001449447,6.4178945e-05,0.00022202029,71,c2,0.6581294
0.9988194,0.0007974469,2.1274487e-05,0.000104723695,6.28016e-05,0.00019439809,73,c2,0.66010594
0.99899703,0.00066719437,1.9479578e-05,8.610241e-05,6.349816e-05,0.00016674444,75,c2,0.6610741
0.9989888,0.00065663527,2.0664822e-05,8.290347e-05,5.857381e-05,0.00019239343,77,c2,0.66455066
0.99738556,0.0020281745,2.6786625e-05,0.00022420123,5.486015e-05,0.0002804045,79,c2,0.6687522
0.9982712,0.0012630312,2.1539727e-05,0.00014057568,5.376914e-05,0.00024994256,81,c2,0.6723641
0.9962154,0.0030227494,2.2945687e-05,0.00032742645,5.2223317e-05,0.00035923757,83,c2,0.6725976
0.9078541,0.07995751,0.00014940828,0.011251518,4.940004e-05,0.00073800544,85,c2,0.6739024
0.46615085,0.47778282,0.00044507268,0.054362334,7.997358e-05,0.0011789525,87,c2,0.67498314
0.3369205,0.52677745,0.00041829952,0.1352178,0.00013788878,0.0005280542,89,c2,0.67604
0.36353782,0.42341122,0.0004452544,0.21201217,0.00019523238,0.00039830594,91,c2,0.67798924
0.031115053,0.6656832,0.00016045956,0.30275467,0.00014258278,0.00014407292,93,c2,0.6786741
0.047116257,0.5402252,0.00017208791,0.41215083,0.00020073961,0.00013489314,95,c2,0.6795744
0.11451916,0.40153652,0.00023948084,0.48328117,0.00027114942,0.00015251886,97,c2,0.6799602
0.07046809,0.38208488,0.00013886823,0.5467384,0.00048871554,8.1085986e-05,99,c2,0.68174076
0.06797441,0.3265965,0.00012822646,0.6046244,0.00061402394,6.250213e-05,101,c2,0.6828178
0.1414829,0.263396,0.0001368677,0.59397733,0.0009202903,8.660899e-05,103,c2,0.6845103
0.36121053,0.21238503,0.00018952004,0.42522076,0.0008335606,0.0001605929,105,c2,0.68602294
0.0029098128,0.7601201,7.778505e-05,0.23666483,0.00021069207,1.6756292e-05,107,c2,0.6886268
0.0067942245,0.51923573,8.7546054e-05,0.47360703,0.00025628592,1.9213132e-05,109,c2,0.6982267
0.010920241,0.46355468,9.4439725e-05,0.52516633,0.0002392425,2.5078962e-05,111,c2,0.69959027
0.047020227,0.39581308,0.00014911903,0.5566723,0.00028783336,5.7519028e-05,113,c2,0.70303184
