Pseudotime,Feature1,Feature2,Feature3
0.125,-0.4748465418815613,0.4593636691570282,0.8076369762420654
0.125,-0.28535765409469604,0.4347212016582489,0.9576390981674194
0.125,0.14485538005828857,-0.01589210517704487,0.8158562183380127
0.125,-0.5511400699615479,0.4330402612686157,0.9628832340240479
0.125,-0.14424191415309906,-0.1838224083185196,1.521550178527832
0.125,-0.6371564865112305,0.6688494682312012,0.6790410876274109
0.125,0.23028308153152466,1.1344691514968872,0.9045978784561157
0.125,0.04841974377632141,0.6348992586135864,1.1475392580032349
0.125,-0.3731359839439392,0.7131664156913757,1.057358741760254
0.125,-0.3682084083557129,1.2411609888076782,0.6501813530921936
0.125,-0.20109377801418304,1.1828731298446655,0.9491950273513794
0.125,-0.09152404963970184,0.958747386932373,0.919792652130127
0.125,-0.5499598979949951,0.8040076494216919,0.9903794527053833
0.125,0.19182145595550537,1.1849559545516968,0.8021302223205566
0.125,-0.5626239776611328,1.0482012033462524,0.7488680481910706
0.125,-0.17203129827976227,0.8906790614128113,0.8974423408508301
0.125,-0.15204741060733795,0.6140227913856506,0.644578218460083
0.125,-0.43734198808670044,0.5487144589424133,1.0039867162704468
0.125,-0.1659448742866516,1.2768301963806152,0.9983698129653931
0.125,0.5066031813621521,0.5100372433662415,1.9225836992263794
0.125,0.14435046911239624,1.3104671239852905,0.8925222158432007
0.125,-0.40425556898117065,0.8457280397415161,1.1757392883300781
0.125,-0.14195692539215088,0.8152995705604553,1.2261240482330322
0.125,-0.6426060199737549,0.6238771080970764,1.165194034576416
0.125,-0.49202799797058105,0.23022109270095825,0.8442279100418091
0.125,-0.42217978835105896,0.11022238433361053,1.2103755474090576
0.125,-0.4618774652481079,0.08238796889781952,1.0248520374298096
0.125,-0.6615252494812012,-0.03515254706144333,0.9334182739257812
0.125,-0.8280357122421265,0.008154794573783875,0.9157705903053284
0.125,-1.1158430576324463,-0.001883500488474965,1.0770158767700195
0.125,-0.6589741706848145,0.0075783575884997845,1.1252163648605347
0.125,-0.13251222670078278,-0.0851399302482605,0.6531480550765991
0.125,-0.5211829543113708,0.203928142786026,0.9073577523231506
0.125,-0.41919708251953125,0.06821262091398239,1.3527116775512695
0.125,-0.43085795640945435,0.08191004395484924,0.9747127294540405
0.125,-0.6195045113563538,0.05272112041711807,1.159957766532898
0.125,-0.883358895778656,0.1233852207660675,1.202669620513916
0.125,-0.7600398659706116,0.3183041214942932,0.8023791313171387
0.125,-0.4893588423728943,0.1430426388978958,1.2317559719085693
0.125,-0.7152442932128906,0.2804969549179077,1.385319709777832
0.125,-0.6298857927322388,0.6564258337020874,0.9698396921157837
0.125,-0.41853201389312744,0.14176374673843384,1.025290608406067
0.125,-0.6286193132400513,0.28281646966934204,0.9706473350524902
0.125,-0.43737733364105225,-0.048368144780397415,1.1055278778076172
0.125,-0.2667156159877777,-0.22061514854431152,1.2444489002227783
0.125,-0.4814724326133728,0.4302218556404114,1.5256106853485107
0.125,-0.4873749613761902,0.08899941295385361,0.9397046566009521
0.125,-0.30713772773742676,0.579451322555542,1.0166985988616943
0.125,-0.7420596480369568,-0.1020125150680542,0.9642412662506104
0.125,-0.9048267006874084,0.1165374219417572,1.2687535285949707
0.125,-0.12120310962200165,-0.4033414423465729,1.5742048025131226
0.125,-0.4855116903781891,-0.2596789002418518,1.6599351167678833
0.125,-0.7202817797660828,0.3991962969303131,0.6761217713356018
0.125,-1.2169758081436157,0.1644560545682907,1.2737891674041748
0.125,-0.511122465133667,0.7191357016563416,0.6540690660476685
0.125,-0.3984498381614685,0.04606461897492409,0.9448621273040771
0.125,-0.27048903703689575,0.512931227684021,1.109715461730957
0.125,-0.5342339277267456,0.2517811059951782,1.133264422416687
0.125,-0.2685799300670624,0.47959184646606445,0.7471730709075928
0.125,-0.6369847059249878,0.03904937207698822,1.077470302581787
0.125,-0.5648812055587769,0.21362784504890442,0.9391638040542603
0.125,-0.36667048931121826,0.3229568600654602,1.0365509986877441
0.125,0.35668355226516724,0.15910518169403076,0.850229799747467
0.125,-0.08793081343173981,0.49308836460113525,0.7426456212997437
0.125,-0.3483410179615021,0.2528977394104004,1.1163411140441895
0.125,0.2649330496788025,0.19411702454090118,0.6027202010154724
0.125,0.20397740602493286,0.5005152225494385,1.0543696880340576
0.125,0.03571951389312744,0.3500528037548065,0.7303959727287292
0.125,-0.18199993669986725,0.26376837491989136,0.6571001410484314
0.125,-0.23594191670417786,0.4793761968612671,1.2221622467041016
0.125,-0.6895789504051208,0.16487018764019012,0.957903265953064
0.125,-0.4085705578327179,1.0741872787475586,1.2432012557983398
0.125,-0.4600224792957306,0.5176107883453369,0.8611679077148438
0.125,-1.5143685340881348,0.7896630764007568,0.9704623222351074
0.125,-0.9998214840888977,0.37770551443099976,0.8218398094177246
0.125,-0.35713231563568115,0.5391491651535034,0.9787799715995789
0.125,-0.7662227153778076,0.598609209060669,0.6524083018302917
0.125,-0.3174562156200409,0.7696764469146729,1.0276367664337158
0.125,-0.6370730996131897,0.24078133702278137,1.1122016906738281
0.125,-0.6435644626617432,0.8306707143783569,1.1781387329101562
0.125,-0.6262270212173462,0.45132821798324585,0.5621297359466553
0.125,-0.9973908066749573,0.24111011624336243,0.7988232374191284
0.125,-0.9422419667243958,0.6761071085929871,1.2412725687026978
0.125,-0.3713957667350769,0.19258365035057068,0.8484403491020203
0.125,-0.8066610097885132,0.8957883715629578,0.9498358964920044
0.125,-0.7928037047386169,0.26491406559944153,0.9061908721923828
0.125,-0.5673249959945679,0.459148645401001,0.8830932378768921
0.125,-0.7806363701820374,0.7143644690513611,1.2135698795318604
0.125,-0.6901464462280273,0.20502355694770813,1.0671015977859497
0.125,-0.5176903009414673,0.335725337266922,1.032437801361084
0.125,-0.33467933535575867,0.9970019459724426,1.5704748630523682
0.125,-0.8506386280059814,0.08052802085876465,1.143414855003357
0.125,-0.9828768968582153,0.5530300140380859,1.0904802083969116
0.125,-0.3412031829357147,0.80364990234375,1.032902479171753
0.125,-0.6211210489273071,0.4677370488643646,0.85540771484375
0.125,0.23202764987945557,-0.0171218179166317,1.0911558866500854
0.125,-0.3952925205230713,0.44033393263816833,0.8425341248512268
0.125,-0.9377098679542542,0.34670111536979675,1.0932817459106445
0.125,-0.5428651571273804,0.14396531879901886,1.1219302415847778
0.125,-0.9892076849937439,0.35509809851646423,1.1904022693634033
0.125,-1.6351003646850586,-0.01740516535937786,1.0218689441680908
0.125,-0.32853150367736816,0.4668791890144348,1.1429425477981567
0.125,-0.806183934211731,0.2919929325580597,0.6886971592903137
0.125,-0.9183522462844849,0.10979887843132019,0.9959864020347595
0.125,-0.5113152861595154,0.2152223289012909,0.9153810739517212
0.125,-0.4966583847999573,0.6270350813865662,0.910895824432373
0.125,-0.5275089740753174,0.34290552139282227,1.0127233266830444
0.125,-0.6045964956283569,0.3805992007255554,1.0729575157165527
0.125,-0.6909694671630859,0.220354825258255,1.0027308464050293
0.125,-0.8103536367416382,0.21670565009117126,0.9087742567062378
0.125,-0.6721352934837341,0.16793382167816162,1.1645262241363525
0.125,-0.5443699359893799,0.4427420496940613,1.1599630117416382
0.125,-0.08931022882461548,0.7682639956474304,0.8995223045349121
0.125,-1.0242738723754883,0.24802540242671967,1.1863776445388794
0.125,-0.4960087239742279,0.26720982789993286,0.891821026802063
0.125,-0.5538564324378967,0.24493521451950073,1.3634361028671265
0.125,-0.7117488384246826,0.4744371473789215,1.1264305114746094
0.125,-0.04641306400299072,0.4427078664302826,1.214609146118164
0.125,-0.07487460970878601,0.14357511699199677,0.998744010925293
0.125,-0.06592831015586853,0.08720233291387558,1.0064436197280884
0.125,-0.2898573577404022,0.04976477473974228,1.285599946975708
0.125,0.2870022654533386,0.23357616364955902,0.9542175531387329
0.125,0.09416660666465759,0.32827481627464294,0.7278037071228027
