m1,variable,value
1.0,0_real,0.10187387566558771
1.0037537537537538,0_real,0.10227102435674792
1.0075075075075075,0_real,0.10266834811938173
1.0112612612612613,0_real,0.10306584779548804
1.015015015015015,0_real,0.10346352422948321
1.0187687687687688,0_real,0.10386137826821984
1.0225225225225225,0_real,0.10425941076100075
1.0262762762762763,0_real,0.10465762255959771
1.03003003003003,0_real,0.10505601451826316
1.0337837837837838,0_real,0.10545458749375046
1.0375375375375375,0_real,0.10585334234532819
1.0412912912912913,0_real,0.10625227993479727
1.045045045045045,0_real,0.10665140112650633
1.0487987987987988,0_real,0.10705070678736942
1.0525525525525525,0_real,0.10745019778688315
1.0563063063063063,0_real,0.10784987499714159
1.06006006006006,0_real,0.10824973929285525
1.0638138138138138,0_real,0.10864979155136595
1.0675675675675675,0_real,0.10905003265266626
1.0713213213213213,0_real,0.10945046347941548
1.075075075075075,0_real,0.1098510849169568
1.0788288288288288,0_real,0.11025189785333551
1.0825825825825826,0_real,0.11065290317931555
1.0863363363363363,0_real,0.1110541017883988
1.09009009009009,0_real,0.11145549457684076
1.0938438438438438,0_real,0.11185708244367012
1.0975975975975976,0_real,0.11225886629070639
1.1013513513513513,0_real,0.11266084702257789
1.105105105105105,0_real,0.11306302554674054
1.1088588588588588,0_real,0.11346540277349441
1.1126126126126126,0_real,0.11386797961600577
1.1163663663663663,0_real,0.11427075699032052
1.12012012012012,0_real,0.11467373581538923
1.1238738738738738,0_real,0.11507691701308073
1.1276276276276276,0_real,0.11548030150820414
1.1313813813813813,0_real,0.11588389022852638
1.135135135135135,0_real,0.11628768410479275
1.1388888888888888,0_real,0.11669168407074479
1.1426426426426426,0_real,0.1170958910631422
1.1463963963963963,0_real,0.11750030602177867
1.15015015015015,0_real,0.11790492988950671
1.1539039039039038,0_real,0.11830976361225234
1.1576576576576576,0_real,0.1187148081390395
1.1614114114114114,0_real,0.11912006442200662
1.165165165165165,0_real,0.11952553341643071
1.1689189189189189,0_real,0.11993121608074483
1.1726726726726726,0_real,0.12033711337655942
1.1764264264264264,0_real,0.1207432262686834
1.1801801801801801,0_real,0.1211495557251451
1.1839339339339339,0_real,0.121556102717214
1.1876876876876876,0_real,0.12196286821942001
1.1914414414414414,0_real,0.12236985320957586
1.1951951951951951,0_real,0.12277705866879969
1.1989489489489489,0_real,0.1231844855815348
1.2027027027027026,0_real,0.12359213493557224
1.2064564564564564,0_real,0.12400000772207215
1.2102102102102101,0_real,0.12440810493558806
1.2139639639639639,0_real,0.12481642757408559
1.2177177177177176,0_real,0.12522497663896862
1.2214714714714714,0_real,0.12563375313509745
1.2252252252252251,0_real,0.12604275807081677
1.228978978978979,0_real,0.12645199245797467
1.2327327327327327,0_real,0.126861457311945
1.2364864864864864,0_real,0.12727115365165542
1.2402402402402402,0_real,0.1276810824996043
1.243993993993994,0_real,0.12809124488189236
1.2477477477477477,0_real,0.12850164182823592
1.2515015015015014,0_real,0.12891227437200045
1.2552552552552552,0_real,0.12932314355022007
1.259009009009009,0_real,0.12973425040362102
1.2627627627627627,0_real,0.13014559597664804
1.2665165165165164,0_real,0.1305571813174887
1.2702702702702702,0_real,0.13096900747809656
1.274024024024024,0_real,0.1313810755142194
1.2777777777777777,0_real,0.13179338648541938
1.2815315315315314,0_real,0.13220594145510248
1.2852852852852852,0_real,0.13261874149054345
1.289039039039039,0_real,0.13303178766290902
1.2927927927927927,0_real,0.1334450810472859
1.2965465465465464,0_real,0.13385862272270674
1.3003003003003002,0_real,0.13427241377217478
1.304054054054054,0_real,0.13468645528269327
1.3078078078078077,0_real,0.13510074834528724
1.3115615615615615,0_real,0.1355152940550364
1.3153153153153152,0_real,0.13593009351109725
1.319069069069069,0_real,0.13634514781673163
1.3228228228228227,0_real,0.13676045807933665
1.3265765765765765,0_real,0.13717602541046786
1.3303303303303302,0_real,0.13759185092587067
1.334084084084084,0_real,0.13800793574550754
1.3378378378378377,0_real,0.13842428099358448
1.3415915915915915,0_real,0.13884088779858325
1.3453453453453452,0_real,0.13925775729328496
1.349099099099099,0_real,0.13967489061480337
1.3528528528528527,0_real,0.14009228890461325
1.3566066066066065,0_real,0.14050995330857644
1.3603603603603602,0_real,0.14092788497697456
1.364114114114114,0_real,0.14134608506453974
1.3678678678678677,0_real,0.14176455473048194
1.3716216216216215,0_real,0.14218329513851885
1.3753753753753752,0_real,0.14260230745691002
1.379129129129129,0_real,0.14302159285848404
1.3828828828828827,0_real,0.14344115252067088
1.3866366366366365,0_real,0.1438609876255339
1.3903903903903903,0_real,0.14428109935979888
1.394144144144144,0_real,0.14470148891488824
1.3978978978978978,0_real,0.14512215748695137
1.4016516516516517,0_real,0.14554310627689845
1.4054054054054055,0_real,0.14596433649043086
1.4091591591591592,0_real,0.14638584933807522
1.412912912912913,0_real,0.1468076460352156
1.4166666666666667,0_real,0.1472297278021267
1.4204204204204205,0_real,0.14765209586401035
1.4241741741741742,0_real,0.14807475145102267
1.427927927927928,0_real,0.14849769579831443
1.4316816816816818,0_real,0.14892093014606375
1.4354354354354355,0_real,0.14934445573950716
1.4391891891891893,0_real,0.14976827382897856
1.442942942942943,0_real,0.1501923856699427
1.4466966966966968,0_real,0.1506167925230304
1.4504504504504505,0_real,0.1510414956540759
1.4542042042042043,0_real,0.15146649633414877
1.457957957957958,0_real,0.15189179583959536
1.4617117117117118,0_real,0.15231739545207154
1.4654654654654655,0_real,0.15274329645858062
1.4692192192192193,0_real,0.15316950015151104
1.472972972972973,0_real,0.15359600782867305
1.4767267267267268,0_real,0.15402282079333746
1.4804804804804805,0_real,0.15444994035427284
1.4842342342342343,0_real,0.15487736782578437
1.487987987987988,0_real,0.15530510452775045
1.4917417417417418,0_real,0.15573315178566532
1.4954954954954955,0_real,0.15616151093067532
1.4992492492492493,0_real,0.1565901832996218
1.503003003003003,0_real,0.15701917023507614
1.5067567567567568,0_real,0.15744847308538473
1.5105105105105106,0_real,0.15787809320470705
1.5142642642642643,0_real,0.15830803195305834
1.518018018018018,0_real,0.1587382906963484
1.5217717717717718,0_real,0.15916887080642683
1.5255255255255256,0_real,0.15959977366112038
1.5292792792792793,0_real,0.16003100064428072
1.533033033033033,0_real,0.16046255314582183
1.5367867867867868,0_real,0.16089443256176766
1.5405405405405406,0_real,0.1613266402942929
1.5442942942942943,0_real,0.1617591777517661
1.548048048048048,0_real,0.16219204634879636
1.5518018018018018,0_real,0.16262524750627805
1.5555555555555556,0_real,0.16305878265143195
1.5593093093093093,0_real,0.1634926532178529
1.563063063063063,0_real,0.16392686064555895
1.5668168168168168,0_real,0.16436140638102964
1.5705705705705706,0_real,0.1647962918772604
1.5743243243243243,0_real,0.16523151859380455
1.578078078078078,0_real,0.16566708799682217
1.5818318318318318,0_real,0.1661030015591276
1.5855855855855856,0_real,0.16653926076023917
1.5893393393393394,0_real,0.166975867086424
1.593093093093093,0_real,0.16741282203074845
1.5968468468468469,0_real,0.16785012709313327
1.6006006006006006,0_real,0.16828778378039266
1.6043543543543544,0_real,0.16872579360629397
1.6081081081081081,0_real,0.16916415809160315
1.6118618618618619,0_real,0.16960287876413693
1.6156156156156156,0_real,0.17004195715881676
1.6193693693693694,0_real,0.170481394817718
1.6231231231231231,0_real,0.1709211932901227
1.6268768768768769,0_real,0.17136135413257467
1.6306306306306306,0_real,0.17180187890893064
1.6343843843843844,0_real,0.1722427691904161
1.6381381381381381,0_real,0.1726840265556782
1.6418918918918919,0_real,0.17312565259083992
1.6456456456456456,0_real,0.17356764888955983
1.6493993993993994,0_real,0.1740100170530812
1.6531531531531531,0_real,0.17445275869029508
1.656906906906907,0_real,0.17489587541779236
1.6606606606606606,0_real,0.17533936885992385
1.6644144144144144,0_real,0.17578324064885642
1.6681681681681682,0_real,0.17622749242463367
1.671921921921922,0_real,0.17667212583523195
1.6756756756756757,0_real,0.17711714253662317
1.6794294294294294,0_real,0.17756254419283282
1.6831831831831832,0_real,0.17800833247599912
1.686936936936937,0_real,0.1784545090664401
1.6906906906906907,0_real,0.1789010756527062
1.6944444444444444,0_real,0.17934803393165258
1.6981981981981982,0_real,0.17979538560849348
1.701951951951952,0_real,0.18024313239687134
1.7057057057057057,0_real,0.1806912760189183
1.7094594594594594,0_real,0.1811398182053211
1.7132132132132132,0_real,0.18158876069538632
1.716966966966967,0_real,0.1820381052371067
1.7207207207207207,0_real,0.1824878535872287
1.7244744744744744,0_real,0.18293800751131561
1.7282282282282282,0_real,0.18338856878382187
1.731981981981982,0_real,0.1838395391881533
1.7357357357357357,0_real,0.18429092051674448
1.7394894894894894,0_real,0.18474271457111965
1.7432432432432432,0_real,0.18519492316197253
1.746996996996997,0_real,0.18564754810922823
1.7507507507507507,0_real,0.18610059124212242
1.7545045045045045,0_real,0.18655405439926875
1.7582582582582582,0_real,0.18700793942873412
1.762012012012012,0_real,0.18746224818811075
1.7657657657657657,0_real,0.1879169825445936
1.7695195195195195,0_real,0.18837214437505237
1.7732732732732732,0_real,0.18882773556610982
1.777027027027027,0_real,0.189283758014216
1.7807807807807807,0_real,0.18974021362572602
1.7845345345345345,0_real,0.19019710431698256
1.7882882882882882,0_real,0.19065443201438928
1.792042042042042,0_real,0.1911121986544903
1.7957957957957957,0_real,0.1915704061840567
1.7995495495495495,0_real,0.19202905656016125
1.8033033033033035,0_real,0.19248815175026465
1.8070570570570572,0_real,0.19294769373229542
1.810810810810811,0_real,0.19340768449473514
1.8145645645645647,0_real,0.1938681260367022
1.8183183183183185,0_real,0.19432902036803842
1.8220720720720722,0_real,0.19479036950939418
1.825825825825826,0_real,0.19525217549231572
1.8295795795795797,0_real,0.1957144403593313
1.8333333333333335,0_real,0.19617716616404432
1.8370870870870872,0_real,0.19664035497121682
1.840840840840841,0_real,0.19710400885686596
1.8445945945945947,0_real,0.1975681299083521
1.8483483483483485,0_real,0.1980327202244716
1.8521021021021022,0_real,0.19849778191555167
1.855855855855856,0_real,0.19896331710354254
1.8596096096096097,0_real,0.19942932792211193
1.8633633633633635,0_real,0.19989581651674646
1.8671171171171173,0_real,0.20036278504484406
1.870870870870871,0_real,0.20083023567581185
1.8746246246246248,0_real,0.20129817059116833
1.8783783783783785,0_real,0.20176659198464142
1.8821321321321323,0_real,0.20223550206227173
1.885885885885886,0_real,0.20270490304251176
1.8896396396396398,0_real,0.20317479715633063
1.8933933933933935,0_real,0.20364518664732098
1.8971471471471473,0_real,0.20411607377180108
1.900900900900901,0_real,0.2045874607989227
1.9046546546546548,0_real,0.20505935001077732
1.9084084084084085,0_real,0.20553174370250796
1.9121621621621623,0_real,0.20600464418241882
1.915915915915916,0_real,0.20647805377208184
