m1,variable,value
1.7282282282282282,0_real,2.9023886999879895
1.731981981981982,0_real,2.9019237521060735
1.7357357357357357,0_real,2.901457386748649
1.7394894894894894,0_real,2.900989600365002
1.7432432432432432,0_real,2.9005203893838525
1.746996996996997,0_real,2.900049750213288
1.7507507507507507,0_real,2.89957767924055
1.7545045045045045,0_real,2.899104172831927
1.7582582582582582,0_real,2.8986292273325853
1.762012012012012,0_real,2.8981528390664293
1.7657657657657657,0_real,2.897675004335924
1.7695195195195195,0_real,2.8971957194219646
1.7732732732732732,0_real,2.8967149805837007
1.777027027027027,0_real,2.8962327840583972
1.7807807807807807,0_real,2.895749126061272
1.7845345345345345,0_real,2.8952640027852947
1.7882882882882882,0_real,2.8947774104010735
1.792042042042042,0_real,2.8942893450566896
1.7957957957957957,0_real,2.8937998028774796
1.7995495495495495,0_real,2.893308779965923
1.8033033033033035,0_real,2.892816272401438
1.8070570570570572,0_real,2.8923222762402316
1.810810810810811,0_real,2.891826787515117
1.8145645645645647,0_real,2.891329802235343
1.8183183183183185,0_real,2.8908313163864054
1.8220720720720722,0_real,2.890331325929881
1.825825825825826,0_real,2.8898298268032425
1.8295795795795797,0_real,2.8893268149196905
1.8333333333333335,0_real,2.888822286167936
1.8370870870870872,0_real,2.8883162364120647
1.840840840840841,0_real,2.8878086614913006
1.8445945945945947,0_real,2.887299557219845
1.8483483483483485,0_real,2.8867889193866816
1.8521021021021022,0_real,2.8862767437553725
1.855855855855856,0_real,2.885763026063878
1.8596096096096097,0_real,2.8852477620243677
1.8633633633633635,0_real,2.8847309473229785
1.8671171171171173,0_real,2.8842125776196514
1.870870870870871,0_real,2.8836926485479326
1.8746246246246248,0_real,2.8831711557147433
1.8783783783783785,0_real,2.8826480947001887
1.8821321321321323,0_real,2.8821234610573345
1.885885885885886,0_real,2.8815972503120175
1.8896396396396398,0_real,2.8810694579626235
1.8933933933933935,0_real,2.8805400794798492
1.8971471471471473,0_real,2.8800091103065126
1.900900900900901,0_real,2.8794765458573206
1.9046546546546548,0_real,2.8789423815186606
1.9084084084084085,0_real,2.878406612648349
1.9121621621621623,0_real,2.8778692345754093
1.915915915915916,0_real,2.877330242599876
1.9196696696696698,0_real,2.8767896319925192
1.9234234234234235,0_real,2.8762473979946375
1.9271771771771773,0_real,2.875703535817805
1.930930930930931,0_real,2.8751580406436386
1.9346846846846848,0_real,2.87461090762356
1.9384384384384385,0_real,2.874062131878552
1.9421921921921923,0_real,2.8735117084988877
1.945945945945946,0_real,2.872959632543921
1.9496996996996998,0_real,2.8724058990417873
1.9534534534534536,0_real,2.8718505029892016
1.9572072072072073,0_real,2.871293439351141
1.960960960960961,0_real,2.8707347030606476
1.9647147147147148,0_real,2.870174289018494
1.9684684684684686,0_real,2.869612192092988
1.9722222222222223,0_real,2.8690484071196503
1.975975975975976,0_real,2.8684829289009643
1.9797297297297298,0_real,2.867915752206101
1.9834834834834836,0_real,2.8673468717706463
1.9872372372372373,0_real,2.866776282296284
1.990990990990991,0_real,2.8662039784505735
1.9947447447447448,0_real,2.8656299548665993
1.9984984984984986,0_real,2.865054206142724
2.0022522522522523,0_real,2.864476726842266
2.006006006006006,0_real,2.8638975114932315
2.00975975975976,0_real,2.863316554587972
2.0135135135135136,0_real,2.8627338505829334
2.0172672672672673,0_real,2.8621493938983082
2.021021021021021,0_real,2.8615631789177307
2.024774774774775,0_real,2.8609751999879798
2.0285285285285286,0_real,2.860385451418649
2.0322822822822824,0_real,2.8597939274818245
2.036036036036036,0_real,2.8592006224117696
2.03978978978979,0_real,2.858605530404569
2.0435435435435436,0_real,2.8580086456178604
2.0472972972972974,0_real,2.8574099621704043
2.051051051051051,0_real,2.856809474141839
2.054804804804805,0_real,2.8562071755722496
2.0585585585585586,0_real,2.855603060461913
2.0623123123123124,0_real,2.854997122770839
2.066066066066066,0_real,2.854389356418527
2.06981981981982,0_real,2.8537797552835205
2.0735735735735736,0_real,2.85316831320307
2.0773273273273274,0_real,2.8525550239727897
2.081081081081081,0_real,2.8519398813462544
2.084834834834835,0_real,2.85132287903462
2.0885885885885886,0_real,2.850704010706269
2.0923423423423424,0_real,2.850083269986402
2.096096096096096,0_real,2.849460650456657
2.09984984984985,0_real,2.848836145654725
2.1036036036036037,0_real,2.8482097490738996
2.1073573573573574,0_real,2.847581454162766
2.111111111111111,0_real,2.8469512543246918
2.114864864864865,0_real,2.84631914291747
2.1186186186186187,0_real,2.8456851132529044
2.1223723723723724,0_real,2.8450491585963444
2.126126126126126,0_real,2.844411272166308
2.12987987987988,0_real,2.8437714471339985
2.1336336336336337,0_real,2.8431296766228886
2.1373873873873874,0_real,2.842485953708292
2.141141141141141,0_real,2.8418402714168707
2.144894894894895,0_real,2.84119262272623
2.1486486486486487,0_real,2.8405430005644163
2.1524024024024024,0_real,2.839891397809449
2.156156156156156,0_real,2.8392378072889057
2.15990990990991,0_real,2.838582221779376
2.1636636636636637,0_real,2.837924634006
2.1674174174174174,0_real,2.837265036641994
2.171171171171171,0_real,2.8366034223081362
2.174924924924925,0_real,2.835939783572276
2.1786786786786787,0_real,2.8352741129488104
2.1824324324324325,0_real,2.8346064028981894
2.186186186186186,0_real,2.8339366458263733
2.18993993993994,0_real,2.8332648340843223
2.1936936936936937,0_real,2.832590959967458
2.1974474474474475,0_real,2.831915015715099
2.201201201201201,0_real,2.8312369935099566
2.204954954954955,0_real,2.8305568854775363
2.2087087087087087,0_real,2.829874683685606
2.2124624624624625,0_real,2.8291903801436034
2.2162162162162162,0_real,2.8285039668020877
2.21996996996997,0_real,2.82781543555212
2.2237237237237237,0_real,2.827124778224703
2.2274774774774775,0_real,2.826431986590163
2.2312312312312312,0_real,2.825737052357548
2.234984984984985,0_real,2.8250399671740185
2.2387387387387387,0_real,2.8243407226242123
2.2424924924924925,0_real,2.823639310229634
2.2462462462462462,0_real,2.8229357214479744
2.25,0_real,2.822229947672537
2.2537537537537538,0_real,2.8215219802314815
2.2575075075075075,0_real,2.8208118103872515
2.2612612612612613,0_real,2.8200994293358583
2.265015015015015,0_real,2.8193848282061804
2.2687687687687688,0_real,2.818667998059312
2.2725225225225225,0_real,2.817948929887839
2.2762762762762763,0_real,2.8172276146151365
2.28003003003003,0_real,2.8165040430946355
2.2837837837837838,0_real,2.815778206109127
2.2875375375375375,0_real,2.815050094369961
2.2912912912912913,0_real,2.8143196985163703
2.295045045045045,0_real,2.813587009114661
2.298798798798799,0_real,2.8128520166574607
2.3025525525525525,0_real,2.8121147115629217
2.3063063063063063,0_real,2.8113750841739638
2.31006006006006,0_real,2.8106331247574303
2.313813813813814,0_real,2.8098888235033126
2.3175675675675675,0_real,2.809142170523894
2.3213213213213213,0_real,2.808393155852933
2.325075075075075,0_real,2.80764176944482
2.328828828828829,0_real,2.8068880011736965
2.3325825825825826,0_real,2.8061318408325997
2.3363363363363363,0_real,2.8053732781325813
2.34009009009009,0_real,2.8046123027017957
2.343843843843844,0_real,2.8038489040845986
2.3475975975975976,0_real,2.8030830717406454
2.3513513513513513,0_real,2.8023147950439204
2.355105105105105,0_real,2.8015440632818134
2.358858858858859,0_real,2.8007708656541475
2.3626126126126126,0_real,2.7999951912722167
2.3663663663663663,0_real,2.7992170291577683
2.37012012012012,0_real,2.7984363682420454
2.373873873873874,0_real,2.7976531973647125
2.3776276276276276,0_real,2.796867505272867
2.3813813813813813,0_real,2.7960792806199635
2.385135135135135,0_real,2.7952885119647775
2.388888888888889,0_real,2.794495187770287
2.3926426426426426,0_real,2.7936992964026164
2.3963963963963963,0_real,2.7929008261298973
2.40015015015015,0_real,2.7920997651211605
2.403903903903904,0_real,2.7912961014451856
2.4076576576576576,0_real,2.790489823069314
2.4114114114114114,0_real,2.789680917858311
2.415165165165165,0_real,2.788869373573153
2.418918918918919,0_real,2.7880551778697926
2.4226726726726726,0_real,2.787238318297942
2.4264264264264264,0_real,2.786418782299844
2.43018018018018,0_real,2.7855965572089616
2.433933933933934,0_real,2.784771630248689
2.4376876876876876,0_real,2.7839439885310844
2.4414414414414414,0_real,2.783113619055488
2.445195195195195,0_real,2.782280508707209
2.448948948948949,0_real,2.7814446442561307
2.4527027027027026,0_real,2.7806060123553227
2.4564564564564564,0_real,2.779764599539633
2.46021021021021,0_real,2.778920392224255
2.463963963963964,0_real,2.7780733767032384
2.4677177177177176,0_real,2.7772235391480447
2.4714714714714714,0_real,2.776370865606018
2.475225225225225,0_real,2.7755153419988465
2.478978978978979,0_real,2.774656954121051
2.4827327327327327,0_real,2.7737956876383487
2.4864864864864864,0_real,2.772931528086098
2.49024024024024,0_real,2.772064460867635
2.493993993993994,0_real,2.771194471252631
2.4977477477477477,0_real,2.7703215443754026
2.5015015015015014,0_real,2.7694456652332198
2.505255255255255,0_real,2.768566818684535
2.509009009009009,0_real,2.767684989447245
2.5127627627627627,0_real,2.7668001620968745
2.5165165165165164,0_real,2.7659123210647643
2.52027027027027,0_real,2.765021450636202
2.524024024024024,0_real,2.764127534948555
2.5277777777777777,0_real,2.7632305579893215
2.5315315315315314,0_real,2.7623305035942147
2.535285285285285,0_real,2.7614273554451536
2.539039039039039,0_real,2.7605210970682537
2.5427927927927927,0_real,2.75961171183177
2.5465465465465464,0_real,2.758699182944036
2.5503003003003,0_real,2.7577834934513117
2.554054054054054,0_real,2.7568646262356378
2.5578078078078077,0_real,2.755942564012643
2.5615615615615615,0_real,2.755017289329312
2.565315315315315,0_real,2.754088784561705
2.569069069069069,0_real,2.7531570319126644
2.5728228228228227,0_real,2.7522220134094484
2.5765765765765765,0_real,2.751283710901334
2.58033033033033,0_real,2.7503421060571958
2.584084084084084,0_real,2.7493971803630277
2.5878378378378377,0_real,2.74844891511942
2.5915915915915915,0_real,2.7474972914389806
2.5953453453453452,0_real,2.746542290243741
2.599099099099099,0_real,2.7455838922624967
2.6028528528528527,0_real,2.744622078028077
2.606606606606607,0_real,2.743656827874613
2.6103603603603602,0_real,2.7426881219347283
2.6141141141141144,0_real,2.741715940136677
2.6178678678678677,0_real,2.7407402622014256
2.621621621621622,0_real,2.739761067639728
2.6253753753753752,0_real,2.73877833574905
2.6291291291291294,0_real,2.7377920456105445
2.6328828828828827,0_real,2.736802176085903
2.636636636636637,0_real,2.735808705814171
2.6403903903903903,0_real,2.734811613208482
2.6441441441441444,0_real,2.7338108764527806
2.6478978978978978,0_real,2.732806473498437
2.651651651651652,0_real,2.7317983820607736
2.6554054054054053,0_real,2.7307865796156374
2.6591591591591595,0_real,2.729771043395763
2.6629129129129128,0_real,2.7287517503871763
2.666666666666667,0_real,2.727728677325463
2.6704204204204203,0_real,2.7267018006920116
2.6741741741741745,0_real,2.7256710967101467
2.6779279279279278,0_real,2.7246365413411864
2.681681681681682,0_real,2.723598110280472
2.6854354354354353,0_real,2.722555778953258
2.6891891891891895,0_real,2.7215095225105497
2.692942942942943,0_real,2.720459315824857
2.696696696696697,0_real,2.7194051334858784
2.7004504504504503,0_real,2.7183469497960413
2.7042042042042045,0_real,2.7172847387660424
2.707957957957958,0_real,2.7162184741101942
2.711711711711712,0_real,2.715148129241774
2.7154654654654653,0_real,2.7140736772682077
2.7192192192192195,0_real,2.712995090986208
2.722972972972973,0_real,2.711912342876741
2.726726726726727,0_real,2.71082540509998
2.7304804804804803,0_real,2.709734249490092
2.7342342342342345,0_real,2.708638847549894
2.737987987987988,0_real,2.7075391704454974
2.741741741741742,0_real,2.706435189000728
2.7454954954954953,0_real,2.705326873691484
2.7492492492492495,0_real,2.704214194639988
2.753003003003003,0_real,2.7030971216088604
2.756756756756757,0_real,2.7019756239951134
2.7605105105105103,0_real,2.700849670823997
2.7642642642642645,0_real,2.699719230742729
2.768018018018018,0_real,2.6985842720140507
2.771771771771772,0_real,2.6974447625096722
2.7755255255255253,0_real,2.6963006697035574
2.7792792792792795,0_real,2.695151960665103
2.783033033033033,0_real,2.693998602052062
2.786786786786787,0_real,2.69284056010346
2.7905405405405403,0_real,2.691677800632214
2.7942942942942945,0_real,2.6905102890176353
2.798048048048048,0_real,2.6893379901978305
2.801801801801802,0_real,2.688160868661786
2.8055555555555554,0_real,2.686978888441402
2.8093093093093096,0_real,2.6857920131032937
2.813063063063063,0_real,2.6846002057403613
2.816816816816817,0_real,2.6834034289632456
2.8205705705705704,0_real,2.682201644891528
2.8243243243243246,0_real,2.6809948151447234
2.828078078078078,0_real,2.6797829008330973
2.831831831831832,0_real,2.6785658625482247
2.8355855855855854,0_real,2.6773436603533485
2.8393393393393396,0_real,2.6761162537734986
2.843093093093093,0_real,2.6748836017853606
2.846846846846847,0_real,2.673645662806922
2.8506006006006004,0_real,2.6724023946868547
2.8543543543543546,0_real,2.6711537546936466
2.858108108108108,0_real,2.6698996995044046
2.861861861861862,0_real,2.6686401851934933
2.8656156156156154,0_real,2.6673751672207953
2.8693693693693696,0_real,2.666104600419705
2.873123123123123,0_real,2.664828438984851
2.876876876876877,0_real,2.6635466364594205
2.8806306306306304,0_real,2.662259145722298
2.8843843843843846,0_real,2.660965918974737
2.888138138138138,0_real,2.6596669077267787
2.891891891891892,0_real,2.6583620627832527
2.8956456456456454,0_real,2.6570513342294886
2.8993993993993996,0_real,2.655734671416581
2.903153153153153,0_real,2.6544120229462917
2.906906906906907,0_real,2.653083336655575
2.9106606606606604,0_real,2.6517485596006525
2.9144144144144146,0_real,2.6504076380406802
2.918168168168168,0_real,2.6490605174209794
2.921921921921922,0_real,2.647707142355798
2.9256756756756754,0_real,2.646347456610573
2.9294294294294296,0_real,2.6449814030837873
2.933183183183183,0_real,2.6436089237882596
2.936936936936937,0_real,2.642229959831891
2.9406906906906904,0_real,2.640844451397964
2.9444444444444446,0_real,2.639452337724781
2.948198198198198,0_real,2.6380535570848034
2.951951951951952,0_real,2.636648046763148
2.9557057057057055,0_real,2.6352357430354907
2.9594594594594597,0_real,2.6338165811453464
2.963213213213213,0_real,2.632390495280598
2.966966966966967,0_real,2.63095741854948
2.9707207207207205,0_real,2.6295172829557085
2.9744744744744747,0_real,2.628070019373016
2.978228228228228,0_real,2.626615557518785
2.981981981981982,0_real,2.6251538259269847
2.9857357357357355,0_real,2.6236847519202486
2.9894894894894897,0_real,2.6222082615811315
2.993243243243243,0_real,2.6207242797224293
2.996996996996997,0_real,2.6192327298566402
3.000750750750751,0_real,2.6177335341644428
3.0045045045045047,0_real,2.616226613462193
3.0082582582582584,0_real,2.6147118871684034
3.012012012012012,0_real,2.613189273269139
3.015765765765766,0_real,2.6116586882823363
3.0195195195195197,0_real,2.6101200472209323
3.0232732732732734,0_real,2.6085732635548355
3.027027027027027,0_real,2.6070182491716416
3.030780780780781,0_real,2.6054549143360193
3.0345345345345347,0_real,2.6038831676478207
3.0382882882882885,0_real,2.60230291599873
3.042042042042042,0_real,2.6007140645274918
3.045795795795796,0_real,2.599116516573555
3.0495495495495497,0_real,2.597510173629253
3.0533033033033035,0_real,2.595894935290225
3.057057057057057,0_real,2.5942706992041424
3.060810810810811,0_real,2.5926373610177116
3.0645645645645647,0_real,2.5909948143217014
3.0683183183183185,0_real,2.5893429505940935
3.0720720720720722,0_real,2.5876816591411895
3.075825825825826,0_real,2.5860108270365703
3.0795795795795797,0_real,2.584330339057825
3.0833333333333335,0_real,2.5826400776210123
3.0870870870870872,0_real,2.580939922712658
3.090840840840841,0_real,2.579229751819215
3.0945945945945947,0_real,2.5775094398538823
3.0983483483483485,0_real,2.57577885908068
3.1021021021021022,0_real,2.574037879035565
3.105855855855856,0_real,2.572286366444552
3.1096096096096097,0_real,2.5705241851386242
3.1133633633633635,0_real,2.568751195965336
3.1171171171171173,0_real,2.5669672566968904
3.120870870870871,0_real,2.565172221934567
3.1246246246246248,0_real,2.56336594300927
3.1283783783783785,0_real,2.561548267878099
3.1321321321321323,0_real,2.5597190410166246
3.135885885885886,0_real,2.557878103306728
3.1396396396396398,0_real,2.556025291919738
3.1433933933933935,0_real,2.5541604401946905
3.1471471471471473,0_real,2.552283377511389
3.150900900900901,0_real,2.550393929157937
3.1546546546546548,0_real,2.548491916192675
3.1584084084084085,0_real,2.546577155299973
3.1621621621621623,0_real,2.5446494586396518
3.165915915915916,0_real,2.542708633689731
3.16966966966967,0_real,2.540754483082019
3.1734234234234235,0_real,2.5387868044303215
3.1771771771771773,0_real,2.5368053901506373
3.180930930930931,0_real,2.5348100272730534
3.184684684684685,0_real,2.532800497244801
3.1884384384384385,0_real,2.530776575723986
3.1921921921921923,0_real,2.5287380323633597
3.195945945945946,0_real,2.5266846305837207
3.1996996996997,0_real,2.524616127336081
3.2034534534534536,0_real,2.5225322728521657
3.2072072072072073,0_real,2.520432810382388
3.210960960960961,0_real,2.5183174759204823
3.214714714714715,0_real,2.5161859979141523
3.2184684684684686,0_real,2.51403809696063
3.2222222222222223,0_real,2.5118734854863365
3.225975975975976,2_real,2.5096918674095527
3.22972972972973,2_real,2.507492937784949
3.2334834834834836,2_real,2.5052763824288804
3.2372372372372373,2_real,2.5030418775240406
3.240990990990991,2_real,2.500789089202121
3.244744744744745,2_real,2.4985176731030148
3.2484984984984986,2_real,2.4962272739088034
3.2522522522522523,2_real,2.4939175248508754
3.256006006006006,2_real,2.49158804718819
3.25975975975976,2_real,2.4892384496546027
3.2635135135135136,2_real,2.486868327872967
3.2672672672672673,2_real,2.484477263733624
3.271021021021021,2_real,2.482064824734463
3.274774774774775,2_real,2.4796305632797324
3.2785285285285286,2_real,2.4771740159343314
3.2822822822822824,2_real,2.4746947026301402
3.286036036036036,2_real,2.472192125820483
3.28978978978979,2_real,2.4696657695786124
3.2935435435435436,2_real,2.467115098635577
3.2972972972972974,2_real,2.4645395573524063
3.301051051051051,2_real,2.4619385686210307
3.304804804804805,2_real,2.459311532687966
3.3085585585585586,2_real,2.45665782589374
3.3123123123123124,2_real,2.4539767993208366
3.316066066066066,2_real,2.451267777341791
3.31981981981982,2_real,2.448530056058263
3.3235735735735736,2_real,2.445762901620984
3.3273273273273274,2_real,2.442965548419237
3.331081081081081,2_real,2.440137197127287
3.334834834834835,2_real,2.4372770125936607
3.3385885885885886,2_real,2.4343841215577036
3.3423423423423424,2_real,2.4314576101755767
3.346096096096096,2_real,2.4284965213361693
3.34984984984985,2_real,2.425499851744483
3.3536036036036037,2_real,2.422466548747564
3.3573573573573574,2_real,2.4193955068745727
3.361111111111111,2_real,2.41628556405888
3.364864864864865,2_real,2.413135497505875
3.3686186186186187,2_real,2.409944019164817
3.3723723723723724,2_real,2.406709770757579
3.376126126126126,2_real,2.4034313183099867
3.37987987987988,2_real,2.4001071461236427
3.3836336336336337,2_real,2.396735650116602
3.3873873873873874,2_real,2.3933151304503073
3.391141141141141,2_real,2.3898437833469948
3.394894894894895,2_real,2.386319691986263
3.3986486486486487,2_real,2.3827408163509247
3.4024024024024024,2_real,2.379104981870122
3.406156156156156,2_real,2.375409866680859
3.40990990990991,2_real,2.371652987296948
3.4136636636636637,2_real,2.367831682435039
3.4174174174174174,2_real,2.3639430946997724
3.421171171171171,2_real,2.3599841497711442
3.424924924924925,2_real,2.3559515326648963
3.4286786786786787,2_real,2.3518416605467944
3.4324324324324325,2_real,2.3476506514688293
3.436186186186186,2_real,2.3433742882544255
3.43993993993994,2_real,2.3390079765796674
3.4436936936936937,2_real,2.3345466960685926
3.4474474474474475,2_real,2.3299849429250714
3.451201201201201,2_real,2.3253166622396746
3.454954954954955,2_real,2.3205351676058945
3.4587087087087087,2_real,2.315633045011542
3.4624624624624625,2_real,2.3106020370749554
3.4662162162162162,2_real,2.305432902479035
